,Unit,File name,File timestamp,Start timestamp,Stop timestamp,Start hop,Stop hop,MFCC #00,MFCC #01,MFCC #02,MFCC #03,MFCC #04,MFCC #05,MFCC #06,MFCC #07,MFCC #08,MFCC #09,MFCC #10,MFCC #11,MFCC #12,ΔMFCC #00,ΔMFCC #01,ΔMFCC #02,ΔMFCC #03,ΔMFCC #04,ΔMFCC #05,ΔMFCC #06,ΔMFCC #07,ΔMFCC #08,ΔMFCC #09,ΔMFCC #10,ΔMFCC #11,ΔMFCC #12
719,unit02,20150906000303,1441512183,1441519200,1441526400,0877125,1777125, -2.595780373,-31.398126602,  1.581844568, 22.399173737,  1.434500098,  5.703020573, 20.816967010, 27.566495895,-26.394668579, 22.741521835,  9.158326149,-10.532443047, 10.427779198, -3.550100327, -0.981294453,  1.082400322, -0.639661908, -0.185261577,  0.285400003,  0.640781462, -0.115703493,  0.122832179,  0.005558575,  0.422896415,  0.539893746, -0.475309908
720,unit02,20150906000303,1441512183,1441526400,1441533600,1777125,2677125, -2.602448463,-27.230962753,  2.884063959, 19.492242813,  2.202584982,  7.250083923, 15.112162590, 32.899494171,-24.704875946, 14.928311348, 14.769395828, -9.354610443,  5.448242188, -1.324795246, -0.512580037,  0.241928920,  0.410521835, -0.338997483, -0.107911490,  0.084678024, -0.778171003,  0.858827472, -0.208081394, -0.463763714,  0.725897670, -0.053476322
721,unit02,20150906000303,1441512183,1441533600,1441540800,2677125,3577125, -2.612027168,-21.329881668,  1.176653862, 16.883346558,  1.577855110, 10.360752106, 12.168505669, 35.084815979,-21.998908997,  9.749364853, 15.760100365, -6.637446880,  3.367003918, -3.379459620, -1.319388270,  1.294781446,  0.537712991, -0.834495425,  0.184994802,  1.044249892, -0.710394859,  0.257842302, -0.642133296, -0.781043947,  0.724785864, -0.583889306
722,unit02,20150906000303,1441512183,1441540800,1441548000,3577125,4477125, -2.691951513,-13.707510948,  6.520511150, 11.780725479, -1.965471268, 15.098650932,  9.510369301, 33.467784882,-17.497316360,  8.429652214, 13.542951584, -5.298039913,  5.422295094, -2.706769943, -1.088464618,  1.337694883,  0.538408875, -1.307754517,  0.332155466,  1.149271250, -2.010359526,  0.713809073, -0.405290782, -1.090126991,  0.811100781,  0.188621014
723,unit02,20150906000303,1441512183,1441548000,1441555200,4477125,5377125, -3.009560585, -4.284737587, 23.089246750,  9.233366013, -1.789875984, 20.345542908,  3.349147320, 30.321744919,-14.159723282, 10.671485901,  9.776169777, -3.658272505, 10.014178276,  0.864382863, -0.229632035,  0.527328074,  1.936750174, -2.166471243,  0.822748721,  1.940658212, -4.304275513,  5.219264030, -2.342202425, -5.755466938,  0.961048782,  1.267173648
724,unit02,20150910235402,1441943642,1441944000,1441951200,0044750,0944750, -3.097132921, -5.272925377, 20.806224823, 26.908071518,  5.053762436,  7.437191010, -8.642143250, 42.203613281,-10.018560410, -4.427189350, 21.899919510,  0.271539479, -1.150681973, -0.962995172, -0.609876215, -0.057676651, -0.248150662, -0.612294614, -0.643709064,  1.205597639, -1.784138680,  1.146918178,  0.575369239, -1.202874064,  1.090952516, -0.167989671
725,unit02,20150910235402,1441943642,1441951200,1441958400,0944750,1844750, -3.125555515, -4.663374901, 25.767192841, 25.176399231,  3.212885380, 13.024133682,-11.813417435, 37.087715149, -3.770097733, -8.266805649, 21.563533783,  2.223448515, -1.863048553, -0.659824669, -0.971767366, -0.120703951,  0.871695757, -1.356289744, -0.572865546,  1.863039255, -2.550442696,  1.388684511,  0.776049256, -1.123920321,  0.073957860,  0.260404676
726,unit02,20150910235402,1441943642,1441958400,1441965600,1844750,2744750, -3.200335503, -0.917272806, 28.968654633, 26.576787949,  0.660270691, 17.942022324,-12.893584251, 30.607742310, -0.801035285, -7.802099228, 21.047454834,  1.369935513,  0.028488982, -0.441148013, -1.456823349, -0.275019199,  0.202106744, -1.627873540,  0.213644981,  2.305465937, -2.703352928,  0.958835900,  0.378643781, -1.285260320,  0.186254814,  0.658499897
727,unit02,20150910235402,1441943642,1441965600,1441972800,2744750,3644750, -3.252346754,  5.215201855, 30.858484268, 23.897731781, -2.958001137, 20.657922745,-10.814161301, 25.656396866,  1.440147281, -4.763501167, 19.743486404, -1.446131349,  2.938251734, -1.180656791, -0.068233937, -0.406794786, -0.031213330, -0.818740606, -0.640074968,  0.712318718, -1.632843494,  0.929779172, -0.656962574,  0.137106091,  0.396190614,  0.835339904
728,unit02,20150910235402,1441943642,1441972800,1441980000,3644750,4544750, -3.209961176,  7.332058430, 28.408035278, 22.288795471, -3.632790804, 19.277904510, -6.564889908, 23.825069427, -0.417964995, -0.254952699, 16.844402313, -2.933062553,  5.387749672, -0.600422084, -1.403788090, -0.366825253, -0.414850175, -0.497514397, -0.409764826,  1.923820138, -1.138447762,  1.652101398,  0.529901862, -0.585767150, -0.323082536,  0.363259673
729,unit02,20150914234703,1442288823,1442289599,1442296799,0097000,0997000, -3.140723944,  0.162426680,  4.223572731, 33.394062042, -2.386979342, 10.325220108, -1.794052243, 30.293235779,  0.854415357,-14.045413017, 26.928510666,  0.641242862, -1.517283797, -1.567060351, -0.275166154,  2.647463322, -1.137534618, -0.072697662, -0.459672183,  0.678754389, -0.316989034,  0.342319727, -0.315239698, -0.519506454,  0.412447512, -0.818807244
730,unit02,20150914234703,1442288823,1442296799,1442303999,0997000,1897000, -3.310746670,  5.230914116, 13.808736801, 30.995548248, -1.540325046, 15.301596642, -4.088395119, 22.319431305,  7.944917679,-14.335943222, 22.738307953,  1.689494491, -2.337174654, -2.298084736,  0.174742326,  0.654998362, -1.497540236,  0.593432426, -0.569620490,  1.013639331,  0.087624505, -0.197487250, -1.236959815,  1.008793473,  0.227409407, -0.272198766
731,unit02,20150914234703,1442288823,1442303999,1442311199,1897000,2797000, -3.389177322,  8.091598511, 17.035242081, 30.474559784,  0.505172908, 15.746882439, -3.200342178, 18.382673264,  8.416857719,-12.527922630, 20.737392426,  2.378931284, -1.926473141, -0.868379891, -0.407377124,  0.675345361, -1.084013820,  0.763163388, -0.638686597,  0.461836427, -0.830119848,  0.357593209,  0.556819081, -0.800610065, -0.542050779, -0.186865702
732,unit02,20150914234703,1442288823,1442311199,1442318399,2797000,3697000, -3.434187651, 13.931297302, 17.770341873, 26.099662781,  1.757122278, 17.687013626,  0.303104073, 13.427082062,  8.730344772, -8.477807045, 17.612800598,  1.704716444, -1.584200263, -1.987123370, -0.344332844,  0.477523595, -1.750752091, -0.246414378, -1.037519455,  0.894944310, -0.772354424,  0.820681572,  0.150382861,  0.319069356,  0.007022564,  0.696028173
733,unit02,20150914234703,1442288823,1442318399,1442325599,3697000,4597000, -3.447711706, 21.067537308, 20.242599487, 19.231664658, -1.591665983, 19.607851028,  4.735069275, 10.888931274, 10.137350082, -5.767715931, 13.352941513,  1.286433458, -1.044185162, -2.250678778, -0.256246179,  0.350905389, -1.575676441,  0.009502612, -0.788803637,  0.687854767, -0.598145008,  0.874724567, -0.382867843,  0.628177583,  0.125376329,  0.377029687
734,unit02,20150913234902,1442202542,1442203200,1442210400,0082250,0982250, -3.234884262,  2.644261360, 15.570578575, 24.592967987, -5.007087231, 17.247131348,  0.088527508, 22.484922409,  4.298916340, -8.055404663, 17.671335220, -1.002935886,  1.813850880, -1.884269595, -0.220634669,  0.919015944, -0.619797945,  0.356293023, -0.698599100,  0.131843299, -1.572741032,  0.987084806,  0.181962371, -0.174769118, -0.332074046,  0.214420184
735,unit02,20150913234902,1442202542,1442210400,1442217600,0982250,1882250, -2.371486187, -3.521363258, -2.986301422, 15.286009789, -3.532463789,  3.818101883,  8.267868996, 19.860101700,  2.723921776, -1.547164679,  9.987630844, -0.498172373,  0.625973761,  4.573929787,  0.892086327, -0.007792746, -0.485977441,  0.232217178, -1.069718957,  0.015732352, -0.995845258, -0.090767160, -0.430123031, -0.421792418, -0.799270511, -0.537456512
736,unit02,20150913234902,1442202542,1442217600,1442224800,1882250,2782250, -2.054391861, -1.122185826, -9.108416557, 11.112488747, -2.613727570,  0.734005392,  8.288156509, 20.214769363,  3.714486837, -1.597910166,  6.931459427, -2.132955790, -0.952079594,  0.855975866, -0.355536461,  0.467570454, -0.876913130, -0.081407189, -0.477463067, -0.037781667, -0.087732114, -0.710614562, -0.553568006,  0.185796902, -0.231580436, -0.138671413
737,unit02,20150913234902,1442202542,1442224800,1442232000,2782250,3682250, -2.289239883,  0.808450758, -7.994956493, 12.556732178, -3.305996895,  1.300934076,  9.378107071, 22.088031769,  4.401217937, -0.885921240,  7.691452026, -1.989639163, -0.852242410, -0.265952796,  0.215434805,  0.837157249, -0.636134624, -0.225509539, -0.604000509, -0.162273586, -0.231763810,  0.687229335, -0.634110928,  0.054795001, -0.643927753, -0.046728827
738,unit02,20150913234902,1442202542,1442232000,1442239200,3682250,4582250, -2.597405434,  5.442924500, -3.832696915, 17.169622421, -1.286918879,  3.099529266,  9.611695290, 21.756490707,  3.976514101, -1.290161610,  9.270206451, -1.444775224, -0.290728718, -2.935822010,  0.122543395,  0.465039492, -0.746914089, -0.260098308, -0.152937070,  0.768484116,  0.030378034,  0.370956004, -0.198462754,  0.143989995, -0.101315811,  0.280119896
739,unit02,20151006230804,1444187284,1444190400,1444197600,0389500,1289500, -3.261622429, 17.621633530, 24.548631668, 26.377912521, -3.791522741, 18.155130386, -3.777045250,  8.395885468, 11.207314491, -2.432086229, 19.534242630,  2.601432323,  1.396074891, -2.035324097, -0.087550946, -0.186880782, -1.075836539,  0.447530955, -0.345339835,  0.469656348, -0.522071183,  0.827108681, -0.204354405, -0.085764296, -0.276816607,  0.605164528
740,unit02,20151006230804,1444187284,1444197600,1444204800,1289500,2189500, -2.920787573, 12.815089226,  9.821042061, 20.651866913, -0.216394648, 13.413187027,  5.818728447,  9.243307114,  4.327878952,  3.615568638, 13.763241768,  1.198317170,  1.844680309, -0.191672236, -0.980247140, -0.438665450, -0.964418232,  0.556509495, -0.894814312,  0.837064087, -0.428440720, -0.387470245, -0.141805783, -0.062772989,  0.003119018, -0.002236682
741,unit02,20151006230804,1444187284,1444204800,1444212000,2189500,3089500, -2.518909454,  0.159196749, -2.704657793, 15.511321068,  0.727701604, 10.807506561, 12.846401215, 14.151892662, -1.669525862,  5.748370647, 10.026126862,  0.435600430,  2.721085787, -2.914155483, -0.483904988,  0.776023269, -0.347160786,  0.134802118, -0.280933172,  0.991580188, -0.533394277, -0.016517513, -0.480787486, -0.212214634, -0.613369048,  0.090959631
742,unit02,20151006230804,1444187284,1444212000,1444219200,3089500,3989500, -2.495291710,  0.924381614, -2.913159132, 15.984223366, -1.808176160,  9.848854065, 13.132700920, 15.610688210, -1.252232194,  4.665103912, 10.437574387,  0.277642310,  2.334906578, -3.495383024,  0.263313890,  0.472724319, -0.096211858,  0.433957398, -1.017040372, -0.443471372, -0.469207555,  0.635417700, -0.024195772,  0.125377387, -0.636691034,  0.236459821
743,unit02,20151006230804,1444187284,1444219200,1444226400,3989500,4889500, -2.972208023, 19.237939835, 11.005299568, 22.526844025, -2.552767992, 10.056724548,  8.517363548, 11.961263657,  1.684148073,  2.472375393, 13.253843307,  1.139664173,  2.243824244, -1.723799825, -0.485898852,  0.451371700, -0.819545150,  1.173160434, -0.591781259,  0.734275162, -0.703062236,  0.020919213, -0.688477755,  0.472953916, -0.110813595,  0.893698812
744,unit02,20151004231103,1444014663,1444017600,1444024800,0367125,1267125, -3.082773685, 20.132318497, 10.743863106, 17.935060501, -3.837228537, 10.679181099, 10.763981819, 13.118125916,  6.211347580,  0.382231116, 12.187921524,  3.607180119, -0.117858090, -1.631845117, -0.819122076,  0.700007141, -0.490613282,  0.752598524, -0.609822989,  0.329486907, -0.914740801,  0.364947885, -0.248769954,  0.607321978, -0.101440117,  0.613277316
745,unit02,20151004231103,1444014663,1444024800,1444032000,1267125,2167125, -3.012449026, 14.525006294,  9.180065155, 17.155639648, -1.294821262,  8.518873215, 12.378479958, 14.977716446,  2.601702452,  2.667274237, 10.619334221,  2.401802778,  1.526003361, -2.715641260, -0.211164728,  0.645283937, -1.091104031,  0.482771218, -0.140406698,  0.099654391, -0.118970923,  0.868723094, -0.378940523,  0.182782993, -0.278783768, -0.001421343
746,unit02,20151004231103,1444014663,1444032000,1444039200,2167125,3067125, -3.106426477, 20.073366165, 13.177674294, 19.180139542, -0.270444363,  7.596580982, 11.107854843, 13.686367035,  2.132551908,  2.628805876, 11.043269157,  2.806479454,  1.445194721, -1.787138581, -0.401964396,  0.714355767, -1.038625598,  0.299896032, -0.482422441,  0.387956232, -0.492697358,  0.867739320,  0.109955996,  0.697357297, -0.658277571,  0.019652050
747,unit02,20151004231103,1444014663,1444039200,1444046400,3067125,3967125, -2.871914864, 11.892818451,  7.678044319, 16.029253006, -1.967437625,  7.922709942, 13.496283531, 16.125240326,  1.667701960,  2.187327862,  9.913584709,  1.768808603,  0.666130006, -3.530509949, -0.603270948,  1.221280694, -0.127350837,  0.480079859, -0.539255261,  0.114525147, -0.201943040,  0.465126991, -0.314848483,  0.369745642, -0.326551080,  0.008262229
748,unit02,20151004231103,1444014663,1444046400,1444053600,3967125,4867125, -2.953866243, 14.336263657, 10.290121078, 17.383848190, -1.230495334,  7.549201012, 12.726928711, 15.141705513,  1.543414116,  2.423685551, 10.376205444,  2.195066929,  0.906942844, -2.375229359, -0.919045687,  0.515861273, -0.677073538,  0.742515504, -0.497005135,  0.264088333, -0.382599950,  0.175311029, -0.280823171,  0.392141998,  0.209082246,  1.327454567
749,unit02,20150810202608,1439252768,1439258399,1439265599,0703875,1603875, -2.976539612, 13.903855324,  7.987076759, 17.163513184, -2.972296715,  9.488435745, 12.499642372, 14.875821114,  3.748487234,  1.860903502, 11.364501953,  2.817609072,  0.655171931, -1.682795286, -0.718668580,  0.492060453, -0.854510844,  0.467021137, -0.301891834,  0.521384120, -0.689387381,  0.587092996, -0.442960650,  0.474626213,  0.087750405,  0.720456839
750,unit02,20150810202608,1439252768,1439265599,1439272799,1603875,2503875, -3.122004747, 19.437717438, 12.746527672, 18.584648132, -0.193749130,  8.012722969, 11.076943398, 13.702044487,  2.821461678,  2.733114958, 10.816004753,  2.770049095,  1.767542481, -2.609672546,  0.011768364,  1.057012320, -1.003345132,  0.618930042, -0.056882106,  0.291818947, -0.071122892,  1.047007799, -0.788559496, -0.347425401, -0.637596309,  0.003901955
751,unit02,20150810202608,1439252768,1439272799,1439279999,2503875,3403875, -3.006481647, 16.204572678, 11.212693214, 18.219944000, -0.961751640,  7.636377335, 12.086870193, 14.710451126,  1.684888840,  2.480242014, 10.694847107,  2.397885323,  1.223913312, -2.836736679, -0.475085348,  1.052610636, -0.694138050,  0.341322243, -0.614240408,  0.091614969, -0.605689764,  0.607367277,  0.544534504,  0.860351562, -0.678637385,  0.184660360
752,unit02,20150810202608,1439252768,1439279999,1439287199,3403875,4303875, -2.873116255, 11.928508759,  7.574107647, 16.192455292, -1.814680696,  7.908880711, 13.427930832, 15.969555855,  1.549210191,  2.248805761,  9.971461296,  1.831101656,  0.642857552, -2.040752888, -1.135898948,  0.199061066, -0.573360920,  0.507721364, -0.349800020,  0.634332776, -0.265900642,  0.289306968, -0.281926364,  0.476379186,  0.173880175,  0.390536666
753,unit02,20150810202608,1439252768,1439287199,1439294399,4303875,5203875, -3.013235807, 17.971735001, 11.303091049, 17.259359360, -1.151618361,  7.432423115, 12.423241615, 14.838911057,  1.705632806,  2.516818047, 10.304283142,  2.355670452,  1.068598509, -3.671905994, -0.307790071,  1.167027235, -0.418071717,  0.594914198, -0.168364838,  0.121363603, -0.510525286,  0.073421463, -0.388383240,  0.397779077, -0.414753377,  0.647142589
754,unit02,20150930231802,1443669482,1443672000,1443679200,0314750,1214750, -2.989482641, 21.513141632, 11.720841408, 24.071495056, -4.742430687,  5.975965977,  6.637581348, 16.364465714,  4.404602051, -0.853999555, 13.492529869,  0.470627964,  0.535675168, -2.886027098, -1.247352958,  1.041614056, -0.495076180,  1.202428699, -0.453288168,  0.531902134, -0.645078957,  0.428500742, -0.078632221,  0.874136984, -0.287378639,  0.301555097
755,unit02,20150930231802,1443669482,1443679200,1443686400,1214750,2114750, -3.125031471, 25.151851654, 16.272962570, 23.171344757, -2.777340174,  7.315018177,  5.336215496, 14.755068779,  4.760174274, -0.366154909, 14.382762909,  0.436547488, -0.201224178, -2.316881180, -0.788972855,  0.927158117, -1.030911088,  0.582453310, -1.709810734, -0.037697628, -0.770099163,  1.294050574,  0.450793117, -0.057546332, -0.862507224,  0.207989275
756,unit02,20150930231802,1443669482,1443686400,1443693600,2114750,3014750, -3.239216805, 29.252599716, 19.882328033, 23.075448990, -2.137896538,  8.189109802,  4.644711018, 12.065990448,  7.144542217, -0.768675923, 13.958127975,  1.572639585, -1.706457257, -1.432191491,  0.114618368,  0.049523134, -1.142577529,  0.938554943, -0.665323615,  0.564888716, -0.915797651,  0.576968789, -0.426039159,  0.261484772, -0.283675849,  0.716169894
757,unit02,20150930231802,1443669482,1443693600,1443700800,3014750,3914750, -3.194900513, 26.352907181, 17.692844391, 23.466114044, -1.808580518,  5.931860447,  6.456746578, 13.800994873,  5.420913696, -0.109495558, 12.956821442,  2.272156477, -0.986466467, -1.989597201, -0.801188052,  0.504073381, -1.257082462, -0.104825109, -0.171549156,  0.928903759, -0.878432453, -0.008016888, -0.351988316,  0.328554243,  0.066681579,  1.001072884
758,unit02,20150930231802,1443669482,1443700800,1443708000,3914750,4814750, -3.258551121, 27.941940308, 19.216184616, 22.763956070, -0.200772211,  5.487637043,  6.110390186, 12.499265671,  5.754867077,  1.446231723, 12.547934532,  2.653169632, -0.902283013, -1.909310579, -1.115342259,  0.176268622, -1.536310554,  0.889510214, -0.918620110,  0.456844240, -0.744372308,  0.674721599,  0.223732755,  0.507248163, -0.741922259,  0.795722604
759,unit02,20151012225802,1444705082,1444708800,1444716000,0464750,1364750, -2.528525114, -2.769407511, -9.712389946, 10.945697784,  0.281008005, 11.875865936, 14.766324043, 16.150470734, -2.385265112,  6.018170357, 10.144618034, -2.170333385,  0.872066677, -1.943885446, -0.559499025,  1.086718440,  0.033218298,  0.172067285, -1.214671612, -0.000150331,  0.059420895,  0.205815792, -0.211341307,  0.360715300, -0.446299076, -0.541932940
760,unit02,20151012225802,1444705082,1444716000,1444723200,1364750,2264750, -2.338130236, -7.547192574,-13.461291313,  6.206097603, -0.250362486, 12.066621780, 16.093145370, 14.688312531, -1.565877080,  6.857137680,  6.925879002, -2.030245781,  0.534697175, -2.579831362, -0.270727009,  0.398635954, -0.331990987,  0.954472244,  0.311006546,  0.683694899, -0.489092559,  0.144331411, -0.320995361, -0.409677595, -0.143635899,  0.356744856
761,unit02,20151012225802,1444705082,1444723200,1444730400,2264750,3164750, -2.466150284, -2.850615025,-10.456495285,  7.774988651,  0.741157055, 12.152493477, 16.051164627, 14.492507935, -1.529284120,  7.356215477,  7.129050732, -1.990564585,  0.937070370, -2.427209616, -0.824742556,  0.407713860, -0.363523543,  0.631639242, -0.310728967,  0.520038366, -0.252920568,  0.282508135, -0.462049007, -0.102373123, -0.023428282,  0.326670051
762,unit02,20151012225802,1444705082,1444730400,1444737600,3164750,4064750, -2.433271408, -5.026038170,-10.493432999,  7.841388226,  0.884262800, 11.830296516, 16.376190186, 14.490130424, -1.702070951,  7.618484020,  6.812592030, -1.853713512,  0.901970685, -1.854569316,  0.074813142,  0.292043120, -0.629332483, -0.205777600, -0.726670265,  0.078090042, -0.369784147,  0.402667314, -0.126968041, -0.113839760, -0.513129890, -0.130567148
763,unit02,20151012225802,1444705082,1444737600,1444744800,4064750,4964750, -2.644627571,  0.957205653, -3.922245502, 12.180454254,  2.183782578, 11.780415535, 15.589805603, 13.297623634, -1.339470863,  7.681692600,  7.770633221, -0.770035684,  1.402768016, -2.389528275, -0.583010375, -0.029428167, -0.602347851, -0.021108104, -0.498581678,  0.734547555, -0.527682304,  0.106564313, -0.117972143,  0.294089973, -0.255897105,  0.469995201
764,unit02,20151120221202,1448075522,1448082000,1448089200,0809750,1709750, -3.462763071, 40.961494446, 17.764297485,  9.238298416,  7.034089565,  8.459712029,  9.496957779,  8.551164627,  4.996592999,  7.074801445,  6.849816799,  4.076966286,  1.499070644, -1.385205150, -0.584135771,  0.407359958, -0.995690048,  0.485723972, -0.510075271,  0.896299124, -0.434813857,  0.470920086, -0.597351491,  0.797982931, -0.709630787,  0.263366997
765,unit02,20151120221202,1448075522,1448089200,1448096400,1709750,2609750, -3.490865469, 41.498863220, 19.926126480,  9.264702797,  6.733872414,  8.415310860,  9.211105347,  8.602882385,  5.695083141,  6.629282951,  5.320641994,  3.924116135,  2.487411737, -1.886599064, -1.093732119,  0.434503019, -1.267746210,  1.110796809, -0.418521643,  0.945830107, -0.425045222,  0.140088901, -0.802224696,  0.202549979, -0.445531756,  0.472255975
766,unit02,20151120221202,1448075522,1448096400,1448103600,2609750,3509750, -3.529765844, 39.974769592, 22.177133560, 12.346739769,  9.000780106,  8.409066200,  8.544016838,  7.561669827,  4.406736851,  5.967860222,  5.658131123,  4.313110352,  1.911030412,  0.027387444, -0.190546140,  0.064711131, -1.353148818,  0.594763398, -1.046348333,  0.530677736, -0.769026935,  0.100437544, -0.356238812,  0.491251081, -0.679240763,  0.729698062
767,unit02,20151120221202,1448075522,1448103600,1448110800,3509750,4409750, -3.539325237, 39.659736633, 23.546739578, 14.243638039,  9.627516747,  8.123986244,  7.144569397,  6.185816765,  4.495245934,  7.171625137,  6.570722103,  4.168957710,  1.422404885, -1.353775859, -1.147518754,  0.172916412, -0.903229058,  1.005052209, -0.338682503,  1.019120932, -0.854342282,  0.367366850, -0.799682975, -0.309119344, -0.238349780,  1.097880483
768,unit02,20151120221202,1448075522,1448110800,1448118000,4409750,5309750, -3.525546312, 39.373283386, 22.557510376, 14.220114708,  9.168610573,  8.128269196,  7.957037449,  6.589152336,  3.867661715,  6.883652210,  6.715637684,  4.021483421,  1.538920641, -1.249489546, -0.941933274,  0.563793361, -0.544049561,  0.475886494, -1.020377159,  0.878181040, -0.673512936,  0.435653061, -0.901128650,  0.405364871, -0.553738117,  1.023457170
769,unit02,20151120221202,1448075522,1448118000,1448125200,5309750,6209750, -3.402363777, 45.098682404, 14.598289490,  5.038079739,  5.118165016,  9.152139664, 12.188987732, 10.450730324,  4.228287220,  5.117384911,  4.913941860,  2.976063967,  0.835823476, -2.757606745, -0.811197996,  1.160120368, -1.570442200,  1.090646863, -0.951498687,  1.079382539, -0.609672129,  0.927765667, -1.141379237,  0.593597710,  0.104084142,  1.361081362
770,unit02,20150918234003,1442634003,1442635199,1442642399,0149500,1049500, -2.603194237,-22.401386261, -5.325495720, 21.169689178, -6.235641003,  8.500470161, 20.665906906, 17.694299698,-17.708402634, 23.353757858,  4.577366829, -7.442107201, 15.487385750, -2.834310770, -0.804740131,  1.440475583, -0.463519216,  0.389410347,  0.060630336,  0.779961824, -0.371644050,  0.141948253, -0.548391819, -0.488707453, -0.099015407,  0.058343429
771,unit02,20150918234003,1442634003,1442642399,1442649599,1049500,1949500, -2.611827135,-21.404830933, -6.422352791, 21.720306396, -5.362711430,  7.581961632, 18.772014618, 21.229045868,-18.687253952, 20.573860168, 10.287478447,-10.349907875, 13.998867035, -2.827305794, -1.438229322,  1.659627557,  0.158328980,  0.533026457, -0.450130463,  0.538285732, -0.189242423, -0.438967913,  0.117033832, -0.419474244, -0.430324763, -0.436341375
772,unit02,20150918234003,1442634003,1442649599,1442656799,1949500,2849500, -2.633447647,-20.124916077, -7.153771877, 19.680213928, -0.942754388,  7.034579277, 14.964501381, 26.399404526,-18.684188843, 14.110457420, 15.847438812, -9.983145714,  7.750058651, -3.666416645, -1.346937895,  1.554143786, -1.282649517, -0.011984624,  0.020535437,  0.894743919, -0.255264193,  0.287324995,  1.059231758, -0.171574295, -0.323357373, -0.520738959
773,unit02,20150918234003,1442634003,1442656799,1442663999,2849500,3749500, -2.619570732,-18.998605728, -7.453371525, 16.873254776, -0.249073386,  7.997197628, 12.950501442, 27.395711899,-17.212230682, 11.893701553, 16.162868500, -8.708990097,  6.051696777, -3.047299385, -1.019594908,  0.912837088, -0.146830842, -0.384215355, -0.051450301,  0.402334154, -0.684519112, -0.013657835,  0.281118602, -0.371636987,  1.011705518, -0.492686838
774,unit02,20150918234003,1442634003,1442663999,1442671199,3749500,4649500, -2.739404917,-13.344491959, -1.669538975, 13.733505249, -0.492489934, 14.445260048,  7.281118393, 24.929023743,-10.855621338,  8.030501366, 13.863943100, -4.033411503,  5.455770969, -3.021096230, -1.345047593,  0.656100452, -0.309317142, -0.763952732,  0.190088272,  0.905226648, -0.919812143,  0.963618159,  0.027632101,  0.316774458,  0.301664919,  0.123757154
775,unit02,20151105222502,1446780302,1446786000,1446793200,0712250,1612250, -2.631232500, -3.357527494, -5.373038292,  8.570705414,  0.612776875, 13.856785774, 16.844341278, 13.892426491, -0.417504698,  7.682730675,  6.969775200, -1.281039000,  2.072800636, -2.273678303, -0.944709957,  0.439761251, -0.432563543,  0.248953417, -0.192030802,  0.055623699, -0.543288291,  0.142603964,  0.337775469,  0.365459710, -0.161005750, -0.017985854
776,unit02,20151105222502,1446780302,1446793200,1446800400,1612250,2512250, -2.692301750,  0.585685492, -2.620229006, 10.338042259, -0.084484339, 14.014764786, 15.939904213, 12.846605301,  0.210937515,  7.184586048,  8.000122070, -0.546026587,  1.568212271, -2.360804081, -0.267344117,  0.413330883, -0.555667222,  0.507816076,  0.135767400,  0.138070360, -1.088945985,  0.337162703, -0.357591331, -0.494661033, -0.156109527,  0.280899972
777,unit02,20151105222502,1446780302,1446800400,1446807600,2512250,3412250, -2.731214046,  3.316141605, -1.251797915, 11.416751862,  0.257954538, 13.299962997, 15.957445145, 12.260507584,  0.145469278,  7.270307064,  7.482153893, -0.247185111,  0.937858701, -2.822622776, -0.280064553,  0.346332312, -0.748473167, -0.124153033, -0.357612103,  0.323400885, -0.468189389, -0.218704015, -0.702995360,  0.130292386, -0.149723843,  0.037957858
778,unit02,20151105222502,1446780302,1446807600,1446814800,3412250,4312250, -2.698769808,  5.576251507, -3.684734821,  9.207736015,  1.535013318, 12.839317322, 16.673360825, 12.717303276, -1.168762922,  7.911992550,  6.103582859, -0.830686927,  0.981766403, -1.946866632, -1.064249039, -0.091410674, -0.482903451, -0.012315835, -0.219113111,  1.423362732, -0.303440511,  0.095761470, -0.747508407, -0.123038173, -0.213610217,  0.724741995
779,unit02,20151105222502,1446780302,1446814800,1446822000,4312250,5212250, -2.718306065,  8.544726372, -3.571540356,  8.525587082,  1.336039901, 13.199045181, 16.355541229, 12.599054337, -1.040392280,  7.758521557,  6.354259968, -0.935677171,  0.977214634, -2.797978878,  0.592914462,  0.766885698, -1.035262346,  0.201826766, -0.474366277,  0.177746892,  0.260335147,  0.495407730, -0.940643072,  0.370359123, -0.045198560, -0.497368813
780,unit02,20151105222502,1446780302,1446822000,1446829200,5212250,6112250, -2.646879673,  9.332664490, -5.534417152,  6.677750111,  0.752743244, 13.454759598, 16.355010986, 12.332142830, -1.187207341,  7.450426579,  6.167380333, -1.149188042,  0.784021616, -1.986775160, -0.460188091,  0.600834072, -0.603826821,  0.817572951, -0.281016231,  0.595905781, -0.494768113,  0.267242670, -1.167285204,  0.091652453,  0.261368513,  0.476788312
781,unit02,20150919233803,1442720283,1442721600,1442728800,0164625,1064625, -2.241055965, -7.832763195, -1.066785932, 19.303102493, -7.226110935,  3.559283495, 14.035281181, 17.899177551, -8.689292908, 14.154506683,  3.523329735, -3.851289511, 10.555555344, -1.635539770,  0.206260830,  1.773955345, -0.490266711,  0.403212398, -0.463771403,  0.765757084, -0.590983748, -0.165445343, -1.347743392, -0.406527728, -0.275543779,  0.385216087
